original_term_id	slim_term_id
DOID:2626	DOID:0060072
DOID:2426	DOID:0060072
DOID:7235	DOID:0060072
DOID:468	DOID:0060072
DOID:11624	DOID:0060072
DOID:4148	DOID:0060072
DOID:5395	DOID:0060072
DOID:7320	DOID:0060072
DOID:2648	DOID:0060072
DOID:11887	DOID:0060072
DOID:490	DOID:0060072
DOID:7679	DOID:0060072
DOID:4119	DOID:0060072
DOID:5136	DOID:0060072
DOID:3117	DOID:0060072
DOID:4310	DOID:0060072
DOID:452	DOID:0060072
DOID:1358	DOID:0060072
DOID:5134	DOID:0060072
DOID:2286	DOID:0060072
DOID:7079	DOID:0060072
DOID:6483	DOID:0060072
DOID:4851	DOID:0060072
DOID:1626	DOID:0060072
DOID:2645	DOID:0060072
DOID:7181	DOID:0060072
DOID:10184	DOID:0060072
DOID:3828	DOID:0060072
DOID:13953	DOID:0060072
DOID:2634	DOID:0060072
DOID:8211	DOID:0060072
DOID:248	DOID:0060072
DOID:6284	DOID:0060072
DOID:2725	DOID:0060072
DOID:0060117	DOID:0060072
DOID:6054	DOID:0060072
DOID:5393	DOID:0060072
DOID:6491	DOID:0060072
DOID:8060	DOID:0060072
DOID:6613	DOID:0060072
DOID:8178	DOID:0060072
DOID:6943	DOID:0060072
DOID:2411	DOID:0060072
DOID:6621	DOID:0060072
DOID:5139	DOID:0060072
DOID:0060114	DOID:0060072
DOID:3206	DOID:0060072
DOID:0060110	DOID:0060072
DOID:0112008	DOID:0060072
DOID:3274	DOID:0060072
DOID:8292	DOID:0060072
DOID:6059	DOID:0060072
DOID:4844	DOID:0060072
DOID:3616	DOID:0060072
DOID:5445	DOID:0060072
DOID:2597	DOID:0060072
DOID:2673	DOID:0060072
DOID:6641	DOID:0060072
DOID:7511	DOID:0060072
DOID:5047	DOID:0060072
DOID:2609	DOID:0060072
DOID:2410	DOID:0060072
DOID:472	DOID:0060072
DOID:172	DOID:0060072
DOID:0080368	DOID:0060072
DOID:5077	DOID:0060072
DOID:3579	DOID:0060072
DOID:7538	DOID:0060072
DOID:8105	DOID:0060072
DOID:6607	DOID:0060072
DOID:5044	DOID:0060072
DOID:0060088	DOID:0060072
DOID:0060072	DOID:0060072
DOID:4321	DOID:0060072
DOID:2140	DOID:0060072
DOID:9504	DOID:0060072
DOID:0080781	DOID:0060072
DOID:6841	DOID:0060072
DOID:0080640	DOID:0060072
DOID:5900	DOID:0060072
DOID:7678	DOID:0060072
DOID:5078	DOID:0060072
DOID:13222	DOID:0060072
DOID:5643	DOID:0060072
DOID:277	DOID:0060072
DOID:11885	DOID:0060072
DOID:0081026	DOID:0060072
DOID:0112009	DOID:0060072
DOID:1737	DOID:0060072
DOID:7380	DOID:0060072
DOID:7402	DOID:0060072
DOID:4852	DOID:0060072
DOID:0050849	DOID:0060072
DOID:6932	DOID:0060072
DOID:10192	DOID:0060072
DOID:2636	DOID:0060072
DOID:2516	DOID:0060072
DOID:474	DOID:0060072
DOID:0081305	DOID:0060072
DOID:254	DOID:0060072
DOID:6752	DOID:0060072
DOID:0081260	DOID:0060072
DOID:0081261	DOID:0060072
DOID:13109	DOID:0060072
DOID:916	DOID:0060072
DOID:5385	DOID:0060072
DOID:5474	DOID:0060072
DOID:1738	DOID:0060072
DOID:5977	DOID:0060072
DOID:3197	DOID:0060072
DOID:0081284	DOID:0060072
DOID:0050906	DOID:0060072
DOID:2649	DOID:0060072
DOID:2698	DOID:0060072
DOID:0060085	DOID:0060072
DOID:7105	DOID:0060072
DOID:0050914	DOID:0060072
DOID:235	DOID:0060072
DOID:0060111	DOID:0060072
DOID:5390	DOID:0060072
DOID:5897	DOID:0060072
DOID:5438	DOID:0060072
DOID:7540	DOID:0060072
DOID:10194	DOID:0060072
DOID:3892	DOID:0060072
DOID:505	DOID:0060072
DOID:5896	DOID:0060072
DOID:8225	DOID:0060072
DOID:6291	DOID:0060072
DOID:0060115	DOID:0060072
DOID:1631	DOID:0060072
DOID:5147	DOID:0060072
DOID:4044	DOID:0060072
DOID:4608	DOID:0060072
DOID:469	DOID:0060072
DOID:4994	DOID:0060072
DOID:6936	DOID:0060072
DOID:5433	DOID:0060072
DOID:3896	DOID:0060072
DOID:7503	DOID:0060072
DOID:3120	DOID:0060072
DOID:5046	DOID:0060072
DOID:6811	DOID:0060072
DOID:13957	DOID:0060072
DOID:10201	DOID:0060072
DOID:6255	DOID:0060072
DOID:2517	DOID:0060072
DOID:4610	DOID:0060072
DOID:3917	DOID:0060072
DOID:5444	DOID:0060072
DOID:5427	DOID:0060072
DOID:10069	DOID:0060072
DOID:2616	DOID:0060072
DOID:1625	DOID:0060072
DOID:8310	DOID:0060072
DOID:5545	DOID:0060072
DOID:10087	DOID:0060072
DOID:4843	DOID:0060072
DOID:8411	DOID:0060072
DOID:4817	DOID:0060072
DOID:2598	DOID:0060072
DOID:6564	DOID:0060072
DOID:8109	DOID:0060072
DOID:0060086	DOID:0060072
DOID:9445	DOID:0060072
DOID:5238	DOID:0060072
DOID:5140	DOID:0060072
DOID:5386	DOID:0060072
DOID:5504	DOID:0060072
DOID:5725	DOID:0060072
DOID:7071	DOID:0060072
DOID:0050912	DOID:0060072
DOID:2653	DOID:0060072
DOID:4995	DOID:0060072
DOID:4419	DOID:0060072
DOID:7533	DOID:0060072
DOID:5039	DOID:0060072
DOID:7334	DOID:0060072
