original_term_id	slim_term_id
data:1233	data:0850
data:3498	data:3498
data:3028	data:3028
data:3779	data:2526
data:3671	data:2526
data:3505	data:2526
data:2849	data:2526
data:2526	data:2526
data:0972	data:2526
data:0971	data:2526
data:0970	data:2526
data:3495	data:2044
data:3494	data:2044
data:2977	data:2044
data:2976	data:2044
data:2887	data:2044
data:2886	data:2044
data:2044	data:2044
data:0849	data:2044
data:3872	data:3869
data:3871	data:3869
data:3870	data:3869
data:3869	data:3869
data:2916	data:0006
data:1280	data:0006
data:1855	data:0006
data:1116	data:0006
data:2618	data:0006
data:1013	data:0006
data:1134	data:0006
data:1856	data:0006
data:2104	data:0006
data:2802	data:0006
data:2725	data:0006
data:1080	data:0006
data:2368	data:0006
data:2254	data:0006
data:0871	data:0006
data:2781	data:0006
data:0950	data:0006
data:2629	data:0006
data:2154	data:0006
data:1462	data:0006
data:2209	data:0006
data:1078	data:0006
data:1867	data:0006
data:2870	data:0006
data:1805	data:0006
data:1859	data:0006
data:1010	data:0006
data:1151	data:0006
data:1079	data:0006
data:2635	data:0006
data:2790	data:0006
data:0865	data:0006
data:1009	data:0006
data:1900	data:0006
data:2746	data:0006
data:2910	data:0006
data:2659	data:0006
data:1172	data:0006
data:2755	data:0006
data:1886	data:0006
data:3271	data:0006
data:2298	data:0006
data:1284	data:0006
data:2610	data:0006
data:2858	data:0006
data:0856	data:0006
data:2617	data:0006
data:2638	data:0006
data:2917	data:0006
data:2759	data:0006
data:1023	data:0006
data:2908	data:0006
data:1288	data:0006
data:2160	data:0006
data:2612	data:0006
data:1427	data:0006
data:2751	data:0006
data:1157	data:0006
data:1084	data:0006
data:1153	data:0006
data:1285	data:0006
data:2012	data:0006
data:1278	data:0006
data:2667	data:0006
data:3667	data:0006
data:1141	data:0006
data:2727	data:0006
data:2665	data:0006
data:1181	data:0006
data:1173	data:0006
data:1185	data:0006
data:1186	data:0006
data:1190	data:0006
data:1049	data:0006
data:0976	data:0006
data:3021	data:0006
data:1689	data:0006
data:2668	data:0006
data:3103	data:0006
data:2630	data:0006
data:1056	data:0006
data:1795	data:0006
data:1135	data:0006
data:1163	data:0006
data:1460	data:0006
data:0988	data:0006
data:2901	data:0006
data:2914	data:0006
data:1026	data:0006
data:1439	data:0006
data:2770	data:0006
data:2758	data:0006
data:2070	data:0006
data:1882	data:0006
data:3735	data:0006
data:1602	data:0006
data:2764	data:0006
data:2872	data:0006
data:2588	data:0006
data:1027	data:0006
data:2709	data:0006
data:2663	data:0006
data:1060	data:0006
data:2392	data:0006
data:1131	data:0006
data:2091	data:0006
data:1036	data:0006
data:2356	data:0006
data:1869	data:0006
